,Latitude,Longitude,Elevation (m),Surface Temperature (°C),Apparent Geothermal Gradient (°C/Km),Moho Depth (m),Magnetic Anomaly (nT),Fault,Strike-slip Fault,Reverse or Thrust Fault,Lineament,Right-lateral Fault,Normal Fault,Active Fault,Curie Depth (Km),Vertical Gravity Gradient (E),Free Air Anomaly (mGal),Bouguer Anomaly (mGal),Nearest Basement,Nearest Volcano,Volcanic domain,Volcanic weight,Gradient Weight,sample_weight
1088,7.024642,-73.934283,76.2,27.819,25.007894518236377,42300.43507586304,22.1801,35124.131886058094,43289.187473487575,21161.6044026794,105814.71365203935,25804.941893925683,15515.65127529023,25406.66614689387,34.0,-31.46875,-113.05002,-118.19116587405348,0.0,189803.4458891193,False,8,0.030196779781810738,0.2415742382544859
1089,7.024114,-73.931236,76.2,27.819,28.48890545648129,42318.1962283558,22.1801,34923.12162484858,43011.59376710076,20831.957539974428,106066.16376104656,26120.797644880506,15676.06211490065,25665.123145952744,34.0,-31.46875,-113.05002,-119.76837198201248,0.0,189958.50075315218,False,8,0.07152542154553297,0.5722033723642638
1090,7.024192,-73.931186,76.2,27.819,21.873256932696627,42318.48662298107,22.1801,34913.14118972167,43002.85101277083,20825.62766861176,106062.70160887082,26120.892247355736,15686.25404647719,25661.94852045674,34.0,-31.46875,-113.05002,-119.76837198201248,0.0,189968.71630469468,False,8,0.025810397464672823,0.2064831797173826
1091,7.076531,-73.904564,77.4192,27.812904,23.57677259048268,42406.742515604936,27.2173,28839.175554058653,38027.49815520526,18186.434966384342,103438.6162013845,24661.682806592256,22087.321337926456,23046.473268424,34.0,-25.78125,-107.55002,-116.61019850400344,4392.389179109326,196367.19964557042,False,8,0.025460030083559126,0.203680240668473
1092,7.022808,-73.928653,76.2,27.819,22.055603070438945,42333.25970295268,22.1801,34821.32491448544,42818.97537202004,20562.55080936132,106354.83287593556,26439.320232616214,15743.222394983872,25957.674412769164,34.0,-31.46875,-113.05002,-119.76837198201248,0.0,190014.4710971614,False,8,0.025810397464672823,0.2064831797173826
1093,7.022694,-73.928725,76.2,27.819,29.38521836237734,42332.84665463332,22.1801,34835.85637518055,42831.69393550133,20571.787121093024,106359.94901805632,26439.273356397505,15728.435226819776,25962.389689741125,34.0,-31.46875,-113.05002,-119.76837198201248,0.0,189999.61408270395,False,8,0.07152542154553297,0.5722033723642638
1094,7.021931,-73.926056,76.2,27.819,23.71972074696109,42348.40444565921,22.1801,34687.35019971603,42605.24640541624,20287.748704661662,106607.11990350252,26734.081814264333,15853.593549482885,26214.495937178093,34.0,-31.46875,-113.05002,-119.76837198201248,0.0,190109.7582536629,False,8,0.025460030083559126,0.203680240668473
1095,7.020842,-73.922842,76.2,27.819,21.992473470453945,42367.142958114986,23.1461,34524.791441431946,42342.42573727186,19948.831031687187,106920.02658307808,27099.33353174844,15996.777157782944,26532.644414415663,34.0,-31.46875,-113.05002,-119.76837198201248,0.0,190227.9673722675,False,8,0.025810397464672823,0.2064831797173826
1096,7.061158,-73.921636,75.2856,27.823572,30.29693892695634,42357.76752513394,25.5681,31377.24012348088,40393.15110939142,19784.292205584417,103521.73963361335,24807.950356317,19620.613718103206,23167.18772160877,34.0,-25.40625,-107.55002,-115.77543935428425,3117.006549133412,193878.8742941197,False,8,0.07152542154553297,0.5722033723642638
1097,7.023458,-73.935803,76.2,27.819,24.629346429792182,42291.42220062134,22.1801,35335.94573049968,43497.32198166537,21341.22498539734,105816.63985628563,25734.10621637866,15309.831531301792,25401.58530265911,34.0,-31.46875,-113.05002,-118.19116587405348,0.0,189598.02261739958,False,8,0.030196779781810738,0.2415742382544859
1098,7.022192,-73.930425,76.2,27.819,20.924185730760417,42322.94172240752,22.1801,35008.2918635984,43024.68864156784,20764.455619468103,106289.25341791131,26310.035621703228,15566.42915003327,25886.353458647885,34.0,-31.46875,-113.05002,-119.76837198201248,0.0,189842.33540586787,False,8,0.025810397464672823,0.2064831797173826
1099,7.022158,-73.930347,76.2,27.819,20.118154032404803,42323.39839607682,22.1801,35004.8122833138,43018.62488857121,20756.290102731185,106297.48896727031,26319.326863005328,15568.954901423249,25894.722464005263,34.0,-31.46875,-113.05002,-119.76837198201248,0.0,189844.50859528178,False,8,0.02,0.16
1100,7.020228,-73.925078,76.2,27.819,19.46613994391421,42354.26241490898,22.1801,34745.82851579398,42593.46009665971,20202.246625785625,106822.18576181558,26925.55262746588,15782.08774998264,26428.676573442703,34.0,-31.46875,-113.05002,-119.76837198201248,0.0,190024.67531673945,False,8,0.02,0.16
1101,7.020233,-73.925072,76.2,27.819,23.65298364137034,42354.29680130748,22.1801,34744.96966844749,42592.61877666204,20201.521741300567,106822.15447447477,26925.82004279957,15782.940709802177,26428.66869231228,34.0,-31.46875,-113.05002,-119.76837198201248,0.0,190025.51629255508,False,8,0.025460030083559126,0.203680240668473
1102,7.018581,-73.919539,76.2,27.819,23.833569031782044,42386.63585877151,23.1461,34452.801767677825,42132.208914645256,19618.375310309468,107341.55740744655,27541.24826293497,16059.64956830469,26957.310670913463,34.0,-31.46875,-113.05002,-119.76837198201248,0.0,190249.67498034748,False,8,0.025460030083559126,0.203680240668473
1103,7.043989,-73.924467,71.628,27.84186,19.41053264228612,42352.38461476394,25.5681,32868.55757013967,41409.861248744,19987.661316729325,104799.06953445658,25685.11675581853,17880.244770211415,24438.20896229486,34.0,-31.46875,-107.55002,-117.5444780877498,1306.4479181941747,192166.9441944176,False,8,0.02,0.16
1104,7.019328,-73.927122,76.2,27.819,22.04810291101749,42342.38816011601,22.1801,34975.0099397491,42839.90537168605,20438.585404252342,106762.87107591162,26787.99388022488,15558.604854973944,26362.61946586144,34.0,-31.46875,-113.05002,-119.76837198201248,0.0,189809.0651458603,False,8,0.025810397464672823,0.2064831797173826
1105,7.018253,-73.924397,76.2,27.819,24.80504205289049,42358.44682739209,23.1461,34849.99748180661,42625.709559923394,20155.205240274183,107040.97298769634,27105.8106810888,15668.9424053168,26645.344102998315,34.0,-31.46875,-113.05002,-119.76837198201248,0.0,189896.0059079833,False,8,0.030196779781810738,0.2415742382544859
1106,7.063872,-73.90275,78.0288,27.809856,17.424231496951695,42433.64868864772,25.5681,29614.016733880704,38343.855087789445,17748.617143574003,104631.3766476728,25852.493753284583,21078.488166036725,24256.70073436888,34.0,-25.78125,-107.55002,-117.53629850622512,3832.106407606701,195364.41254702132,False,8,0.04107055909803993,0.32856447278431944
1107,7.017256,-73.926456,76.2,27.819,25.458185503575127,42346.419250956045,22.1801,35087.48416696399,42878.4545237832,20395.418738219665,106989.31383000704,26973.77812964386,15435.01363182534,26586.53704795353,34.0,-31.46875,-113.05002,-119.76837198201248,0.0,189670.7214597192,False,8,0.030196779781810738,0.2415742382544859
1108,7.019572,-73.935883,76.2,27.819,23.117880024829866,42290.49196613504,22.1801,35641.41156845646,43693.70613681721,21396.242471174955,106153.17184572916,25962.393431003053,14963.767284589698,25728.504462632205,34.0,-31.46875,-113.05002,-118.19116587405348,0.0,189248.6134562382,False,8,0.025460030083559126,0.203680240668473
1109,7.018383,-73.933172,76.2,27.819,24.605344845118143,42306.55569932817,22.1801,35520.43930978496,43483.96861522768,21114.87290056426,106439.19118978188,26284.65648549616,15048.154387951045,26020.006727402302,34.0,-31.46875,-113.05002,-119.76837198201248,0.0,189323.24244601253,False,8,0.030196779781810738,0.2415742382544859
1110,7.016256,-73.927428,76.2,27.819,23.591798077498307,42340.699270675104,22.1801,35241.642288057104,43024.537670634105,20517.058018081098,107011.56261823636,26944.066540090884,15281.00148486448,26604.07095021845,34.0,-40.125,-113.05002,-121.98519850400344,0.0,189517.72063481752,False,8,0.025460030083559126,0.203680240668473
1111,7.018622,-73.937861,76.2,27.819,23.1787940090964,42278.47458012848,22.1801,35871.21725953939,43936.18614588661,21625.76598801052,106104.8956564714,25839.557587653595,14746.730276243534,25671.33992998717,34.0,-31.46875,-113.05002,-118.19116587405348,0.0,189033.5265789788,False,8,0.025460030083559126,0.203680240668473
1112,7.017347,-73.935194,76.2,27.819,24.581742281147594,42294.321054502805,22.1801,35759.7251994281,43735.035185801135,21351.05064197459,106395.20055152074,26162.64897277945,14818.412348953716,25967.122201006205,34.0,-31.46875,-113.05002,-118.19116587405348,0.0,189097.4417067722,False,8,0.030196779781810738,0.2415742382544859
1113,7.045806,-73.920856,71.628,27.84186,18.808859986318737,42370.54124421107,25.5681,32438.92875343859,40963.79451972671,19591.670014721807,104892.3180037764,25951.40543548849,18278.1000326294,24535.463377651795,34.0,-31.46875,-107.55002,-117.5444780877498,1460.2563725975328,192566.44750197988,False,8,0.02,0.16
1114,7.016353,-73.932294,76.2,27.819,24.60854103469919,42311.64135721805,22.1801,35610.683815062366,43498.37956586089,21048.057737645508,106676.5719996484,26489.88600198168,14937.270737885514,26255.16861582541,34.0,-40.125,-113.05002,-121.98519850400344,0.0,189202.21368090078,False,8,0.030196779781810738,0.2415742382544859
1115,7.015483,-73.929414,76.2,27.819,24.14356939424948,42328.85579631946,22.1801,35455.980377855805,43258.77191428883,20746.39184331724,106946.03663755504,26807.97452485571,15071.663574318753,26531.203870644025,34.0,-40.125,-113.05002,-121.98519850400344,0.0,189317.14136062172,False,8,0.025460030083559126,0.203680240668473
1116,7.014597,-73.926281,76.2,27.819,22.96633405991565,42347.57015362872,22.1801,35285.647373731656,42996.425491194204,20418.30552655216,107234.27129447492,27150.71877027481,15229.69178264198,26826.316498740813,34.0,-40.125,-113.05002,-121.98519850400344,0.0,189448.07418399758,False,8,0.025460030083559126,0.203680240668473
1117,7.016589,-73.936817,76.2,27.819,24.383955923507216,42284.40592881586,22.1801,35946.19492194181,43932.91784751044,21539.79250043845,106353.81353042998,26061.45663201508,14640.876751029838,25918.37736716091,34.0,-40.125,-113.05002,-120.63296798198192,0.0,188922.75265010897,False,8,0.025460030083559126,0.203680240668473
1118,7.015211,-73.931586,76.2,27.819,24.55055662799494,42315.805940283535,22.1801,35645.4878733328,43486.03150728493,20988.21627897992,106824.44894945469,26625.24848923313,14891.687109605937,26402.4461101804,34.0,-40.125,-113.05002,-121.98519850400344,0.0,189148.48063655384,False,8,0.030196779781810738,0.2415742382544859
1119,7.013611,-73.928833,76.2,27.819,23.844136581065563,42332.288180233576,22.1801,35559.76101164913,43296.88160430703,20713.553653876686,107149.54566344628,26976.40307240322,14959.471377141534,26732.05773936447,34.0,-40.125,-113.05002,-121.98519850400344,0.0,189190.81098274695,False,8,0.025460030083559126,0.203680240668473
1120,7.069222,-73.905306,76.2,27.819,21.63030827944749,42416.15818536359,25.5681,29428.944052246392,38388.42074153063,18116.310881155805,103998.03102195555,25218.090304262263,21382.173504908955,23620.00280927229,34.0,-25.78125,-107.55002,-116.61019850400344,4278.656112424182,195669.46754549144,False,8,0.025810397464672823,0.2064831797173826
1121,7.0746,-73.903864,76.2,27.819,23.834535674693623,42412.39622227774,25.5681,28918.734809127243,38028.68904389924,18067.35575925709,103650.757372642,24872.761542285432,21957.68260883697,23260.70384092204,34.0,-25.78125,-107.55002,-116.61019850400344,4529.93284338298,196241.78833959543,False,8,0.025460030083559126,0.203680240668473
1122,7.062072,-73.906375,76.2,27.819,17.599021254347043,42422.302522260594,25.5681,30043.988410183632,38789.83388014445,18120.440029504665,104524.01292878143,25751.69277530643,20677.0689085797,24157.038921297903,34.0,-25.78125,-107.55002,-117.53629850622512,3494.25318925093,194965.07041981773,False,8,0.04107055909803993,0.32856447278431944
1123,7.071014,-73.911014,76.2,27.819,20.956605942225977,42392.48365120754,25.5681,29777.261321837825,38907.38985912468,18771.151734115127,103438.1797640663,24661.529629261226,21179.9043814595,23067.186494957183,34.0,-25.78125,-107.55002,-116.61019850400344,3956.81781846542,195452.81112731632,False,8,0.025810397464672823,0.2064831797173826
1124,7.071933,-73.909025,76.2,27.819,19.236843482099005,42398.613838886806,25.5681,29543.907554069785,38665.967863067,18572.286079531143,103503.2122423358,24723.951868248656,21388.30105765837,23127.743840810177,34.0,-25.78125,-107.55002,-116.61019850400344,4108.849259686661,195665.22637963272,False,8,0.02,0.16
1125,7.067506,-73.904544,76.2,27.819,21.422057346547387,42421.54047959005,25.5681,29491.616224585705,38378.8596812602,18002.903427885063,104196.99538824645,25417.333758217344,21279.2293256318,23820.17463044677,34.0,-25.78125,-107.55002,-116.61019850400344,4127.928297494892,195567.61322730524,False,8,0.025810397464672823,0.2064831797173826
1126,7.018717,-73.930106,88.08720000000001,27.759564,18.57896055813068,42324.805262974725,22.1801,35254.826974086165,43164.65724072856,20774.14901023071,106615.53121464617,26547.51463555044,15292.975137611424,26206.035317197333,34.0,-31.46875,-113.05002,-119.76837198201248,0.0,189556.50273290597,False,8,0.04107055909803993,0.32856447278431944
1127,7.062008,-73.910953,76.2,27.819,23.21347732901437,42403.8517692195,25.5681,30424.778069096512,39261.37348946491,18621.792331380428,104203.68253153308,25442.20054995789,20369.98695407284,23842.122065045824,34.0,-25.78125,-107.55002,-117.53629850622512,3340.857484021142,194656.9712595943,False,8,0.025460030083559126,0.203680240668473
1128,7.061375,-73.908261,76.2,27.819,18.117355939441616,42415.6426627731,25.5681,30250.11740331012,39011.8863490078,18318.25861450573,104448.60069735412,25681.435132038863,20490.173491959005,24084.69111822349,34.0,-25.78125,-107.55002,-117.53629850622512,3352.2293632157975,194778.6077426329,False,8,0.04107055909803993,0.32856447278431944
1129,7.065681,-73.899047,76.2,27.819,23.98588707420491,42444.056407035525,25.5681,29177.562106753183,37889.5469663,17371.978811259596,104745.39759205338,25965.495336644803,21487.830353318423,24361.04665934106,34.0,-25.78125,-107.55002,-118.16129850622512,4187.172989952391,195769.93272985812,False,8,0.025460030083559126,0.203680240668473
1130,7.067567,-73.899967,76.2,27.819,21.677270321644063,42437.65113559631,25.5681,29111.37491709856,37906.1314177359,17504.593653854332,104520.9840778156,25741.377227834702,21589.83801151773,24135.268985829312,34.0,-25.78125,-107.55002,-117.07434545557815,4330.321890128262,195875.8007076798,False,8,0.025810397464672823,0.2064831797173826
1131,7.071325,-73.906403,76.2,27.819,22.5399248978496,42408.99671202064,25.5681,29367.59855962928,38418.52076460421,18275.29657378455,103742.51952869586,24962.40263520386,21499.92784791758,23363.26987177901,34.0,-25.78125,-107.55002,-116.61019850400344,4400.276422781924,195783.77341992702,False,8,0.025810397464672823,0.2064831797173826
1132,5.283074,-71.772224,167.64,27.3618,33.884842238188874,37928.03906371255,53.5455,76010.569366463,124752.867898568,52284.25019809747,173659.6798085063,104689.90897991316,67380.63861528602,52200.946562176345,32.0,-3.09375,-57.850006,-74.526107540984,102795.82273079173,355646.96513874014,False,8,0.12597014134551182,1.0077611307640946
1133,5.3126,-71.7577,169.16400000000002,27.35418,28.682090881120832,37960.95661683624,53.5455,76174.99230673269,124934.1211550506,51223.46804762283,174266.00175321795,102867.58664594677,67872.74445891706,51247.05416579546,32.0,0.03125,-59.375,-74.76305448811533,104349.40080674263,356883.5169996304,False,8,0.07152542154553297,0.5722033723642638
1134,6.140036,-71.708414,226.1616,27.069192,22.38277742425164,36739.93455601668,-105.4064,11690.630619229689,57501.99877105704,10814.483439016076,178228.04236860268,34135.96974327834,140174.0231997716,10475.040356596308,36.0,-35.96875,-79.975006,-112.89315068835924,98171.59194669995,364218.11188322527,False,8,0.025810397464672823,0.2064831797173826
1135,6.75732,-73.574464,239.5728,27.002136,24.661659794255307,43992.51536790466,-0.5744,9033.86269988621,17638.591969484965,876.2802663579369,116731.38563980714,33038.02509721598,52100.18229338757,1774.1813783721227,36.0,-47.65625,-97.125,-123.51372267481511,21467.72653753585,196311.42639725516,False,8,0.030196779781810738,0.2415742382544859
1136,6.2767,-74.250253,199.0344,27.204828,16.89503612941481,39173.32550903945,29.2623,31964.972737448952,33836.38526089966,9098.614414455293,66519.68382877446,38705.95734999797,74859.15380980639,1516.548784932544,34.0,-38.875,-101.274994,-121.00797911133908,4366.980419418707,104858.8682279333,False,8,0.04107055909803993,0.32856447278431944
1137,6.278297,-74.252603,254.508,26.92746,18.222725508760185,39139.37927580878,29.2623,31656.6531449015,34073.48129001935,9062.757504701502,66233.2203845401,39012.84425450015,74782.40387219688,1202.4260363104472,34.0,-38.875,-101.274994,-121.00797911133908,4076.791360563691,104781.13064914622,False,8,0.04107055909803993,0.32856447278431944
1138,4.757225,-72.117186,164.2872,27.378564,25.466175610963457,36432.14539729292,30.0428,79860.15340576005,110080.77257360073,63101.34751027959,154601.03572220332,91780.31615580148,97659.13278749883,33111.82485335625,34.0,-3.90625,-38.350006,-59.83917890439953,87910.71656359683,330284.99521250435,False,8,0.030196779781810738,0.2415742382544859
1139,3.859747,-73.633889,383.0,26.285,25.757940742944093,35670.15145546136,-102.2157,23523.77254742073,91207.61883573198,2698.52845581726,47177.77725937934,25276.746364190138,290154.7809443117,20951.078340519387,34.0,-36.84375,-63.42502,-108.78695843406108,25484.904912852668,181412.46950055414,False,8,0.030196779781810738,0.2415742382544859
1140,3.876374,-73.630967,389.0,26.255,25.24175959416612,35719.77419350086,-105.6441,22701.172596136268,89354.66966421831,2168.364298654578,48273.66675894399,26399.395066780064,289092.7551159513,20990.651175253177,34.0,-36.84375,-56.25,-105.63807674682964,25336.624777220848,181122.58156810596,False,8,0.030196779781810738,0.2415742382544859
1141,3.878415,-73.624221,398.0688,26.209656,24.85188576929912,35686.08961403469,-105.2257,23203.49049805304,89094.61183914162,1573.0203903830052,47931.06835006641,27165.795033047645,288317.3742434567,21699.454318094085,34.0,-36.84375,-53.450012,-105.63807674682964,26022.33551797571,181760.8943020849,False,8,0.030196779781810738,0.2415742382544859
1142,3.877971,-73.623555,397.764,26.21118,25.05912168366232,35680.20639102669,-105.2257,23292.26066626952,89140.58930401379,1484.26182403977,47844.97101268499,27207.830559903367,288270.4665445529,21779.7449662316,34.0,-36.84375,-53.450012,-105.63807674682964,26104.704239993498,181846.62830917432,False,8,0.030196779781810738,0.2415742382544859
1143,3.8779,-73.6238,397.764,26.21118,32.45958245719503,35681.380751507444,-105.2257,23273.56112708224,89149.55906912978,1503.2681798596884,47857.4765703495,27180.126999034503,288298.4815141465,21753.95291483801,34.0,-36.84375,-53.450012,-105.63807674682964,26079.65208426947,181823.3188569338,False,8,0.12597014134551182,1.0077611307640946
1144,3.8781,-73.6242,398.0688,26.209656,23.64181933894441,35684.635560794835,-105.2257,23224.21881399348,89129.3166348104,1552.7217787890868,47903.74236907274,27151.381147195825,288329.7134664086,21706.795532580505,34.0,-36.84375,-53.450012,-105.63807674682964,26031.659871662167,181774.16675323725,False,8,0.025460030083559126,0.203680240668473
1145,3.888499,-73.627223,426.72,26.0664,25.822262171575765,35748.23674769347,-105.6441,22335.31791335472,87995.32036889908,2566.667676211875,48982.771519058224,27423.5882725212,288160.14122768433,21083.34746186073,34.0,-16.75,-56.25,-105.01284432381924,25491.698927799993,181093.22359053834,False,8,0.030196779781810738,0.2415742382544859
1146,3.888535,-73.626899,426.72,26.0664,28.12510341594142,35746.33809562148,-105.6441,22364.27454378973,87989.68267729755,2546.545929012008,48961.80433833887,27456.585191999795,288125.7046215496,21113.052997121264,34.0,-16.75,-56.25,-105.01284432381924,25526.567477111526,181126.1647352568,False,8,0.04328205068507562,0.34625640548060493
1147,3.892046,-73.631119,426.72,26.0664,27.424129491910588,35789.45123656907,-105.6441,21763.495658176955,87624.72194006223,3146.7416507849152,49563.54864436828,27256.819769892205,288393.64302412706,20516.163667783738,34.0,-16.75,-56.25,-105.01284432381924,25003.187417080313,180559.76734009202,False,8,0.04328205068507562,0.34625640548060493
1148,3.889213,-73.626466,426.72,26.0664,28.49599501516796,35746.5921943015,-105.6441,22367.75880684964,87912.58805367992,2574.8560064135263,48985.89067833605,27536.17591106545,288051.0247809268,21119.686361883192,34.0,-16.75,-56.25,-105.01284432381924,25562.047504994902,181148.45062568726,False,8,0.07152542154553297,0.5722033723642638
1149,3.880144,-73.630653,391.0,26.245,26.742083277173176,35733.867169664016,-105.6441,22499.571375750784,88936.54733217925,2289.808747924673,48554.9828671075,26631.800165344408,288888.33330601413,20964.92541817644,34.0,-36.84375,-56.25,-105.63807674682964,25284.101690533484,181022.7567545866,False,8,0.04328205068507562,0.34625640548060493
1150,3.885557,-73.638046,396.8496,26.215752,27.393690609091788,35807.83294065082,-105.6441,21484.84600899204,88383.97792288398,3296.59531007006,49552.41277975532,26225.585123441,289389.69233044493,20065.923342892627,34.0,-16.75,-56.25,-105.7666055859103,24363.599735719632,180054.26538812742,False,8,0.04328205068507562,0.34625640548060493
1151,3.874713,-73.635261,400.2024,26.198988,27.8558547982468,35741.16164237674,-102.2157,22412.80782690081,89563.3219004372,2592.587697811181,48468.12501548509,25892.802498181576,289602.91578945285,20545.25930265336,34.0,-36.84375,-63.42502,-106.44669927323342,24912.17117925891,180729.72843516557,False,8,0.04328205068507562,0.34625640548060493
1152,3.871265,-73.630779,383.0,26.285,26.679087094148368,35697.06948490139,-102.2157,23039.3657555696,89917.88472377745,2059.4762715875177,47848.619307684574,26152.28476594383,289308.56084417936,21092.94260476186,34.0,-36.84375,-63.42502,-105.63807674682964,25484.82121503732,181323.81443006676,False,8,0.04328205068507562,0.34625640548060493
1153,3.878338,-73.632567,402.336,26.18832,28.47390871338532,35738.66000945376,-105.6441,22432.462348875568,89146.89813164697,2405.4543463753544,48553.6608903623,26348.71786548276,289164.5038734207,20783.42448597804,34.0,-36.84375,-56.25,-105.63807674682964,25116.828697622503,180884.807954073,False,8,0.07152542154553297,0.5722033723642638
1154,3.886013,-73.628394,425.196,26.07402,32.99394230428479,35744.77968744717,-105.6441,22365.390029086724,88276.04069926718,2457.3604629565475,48864.92610025664,27172.13636717051,288391.8636666461,21102.85149578465,34.0,-16.75,-56.25,-105.01284432381924,25409.548350876572,181055.82237945189,False,8,0.12597014134551182,1.0077611307640946
1155,3.878265,-73.568457,398.0688,26.209656,27.023145688188944,35459.777800974385,-105.2165,28625.80687103072,89065.84629945522,4932.319742948309,43987.87908442746,32746.83968354413,282701.1046004912,24319.55665361734,34.0,-24.40625,-53.450012,-94.7962599189492,29338.241796986807,187649.59219435116,False,8,0.04328205068507562,0.34625640548060493
1156,3.8786,-73.6246,397.764,26.21118,31.96170111621068,35689.16957744866,-105.2257,23157.00160487296,89075.95237847103,1619.5474140434626,47974.53578377573,27138.422853523043,288347.1818823807,21654.844634975547,34.0,-36.84375,-53.450012,-105.63807674682964,25976.984194544508,181714.4820592135,False,8,0.08656409915055902,0.6925127932044721
1157,3.878197,-73.623888,382.0,26.29,26.617521932265205,35683.159866268456,-105.2257,23247.63751728561,89117.15053876721,1528.8764990447987,47888.34564803344,27186.99346831104,288293.7342784996,21739.535718878247,34.0,-36.84375,-53.450012,-105.63807674682964,26063.42521482696,181803.6204897001,False,8,0.04328205068507562,0.34625640548060493
1158,3.839504,-73.669259,400.0,26.2,30.82987785601041,35854.22372988866,-102.2157,22219.871019068047,91611.17612384932,5222.363026565066,48566.2892338393,20771.277464661103,294660.3957898667,17505.518613660024,34.0,-63.875,-63.42502,-105.67216052865938,22600.852887146557,178472.97609573847,False,8,0.08656409915055902,0.6925127932044721
1159,3.85075,-73.653394,394.0,26.23,24.47017519901933,35772.15478215586,-102.2157,22536.985485810423,92055.61322850568,5081.4696326889625,48056.75866300613,22892.90241352076,292538.7684228637,18979.148895201182,34.0,-44.28125,-63.42502,-108.01729316083104,23746.861069035527,179702.2546593003,False,8,0.025460030083559126,0.203680240668473
1160,3.851256,-73.647106,391.0,26.245,26.293101445495243,35727.265399320386,-102.2157,23009.996315255263,92233.68718082394,4436.113935452399,47581.22509469342,23549.36923093565,291881.42171165417,19658.446849965167,34.0,-36.84375,-63.42502,-108.78695843406108,24383.467489379007,180340.87201332903,False,8,0.030196779781810738,0.2415742382544859
1161,3.860936,-73.643794,391.0,26.245,29.42868632553238,35742.771745919374,-102.2157,22585.37301266662,91141.14276566228,3671.216821709973,48053.11711057054,24345.20173235332,291098.8201078095,19844.312553339107,34.0,-36.84375,-63.42502,-108.78695843406108,24393.963078346795,180330.55345980948,False,8,0.07152542154553297,0.5722033723642638
1162,3.843667,-73.659431,394.0,26.23,26.015163444853933,35790.506506780366,-102.2157,22615.199889641925,92091.4758230074,6040.889486023511,48035.37142163806,21955.64622471464,293476.40255574166,18473.176869933908,34.0,-63.875,-63.42502,-108.91571969615212,23412.441007928424,179338.56720272524,False,8,0.030196779781810738,0.2415742382544859
1163,3.848769,-73.662606,400.0,26.2,29.503886819420487,35837.00532690852,-102.2157,21964.26993130612,91449.30578594135,6102.675381658318,48672.52521797037,21875.72642682142,293559.54808485776,18012.533185085987,34.0,-63.875,-63.42502,-108.91571969615212,22871.711874654262,178814.2037404929,False,8,0.07152542154553297,0.5722033723642638
1164,3.861392,-73.648933,397.0,26.215,28.28493680847249,35782.37157029829,-102.2157,22116.24411907858,91129.6841478182,4206.729587527057,48498.7045479622,23859.645105013253,291596.4828760582,19273.03231283084,34.0,-36.84375,-63.42502,-108.78695843406108,23833.883413060634,179775.2445317981,False,8,0.04328205068507562,0.34625640548060493
1165,3.853192,-73.656086,397.4592,26.212704,27.83866418877329,35803.06946395352,-102.2157,22134.23104676522,91652.71479886513,5245.753162000746,48459.653630451576,22741.311129667505,292697.1044889576,18639.346686405846,34.0,-44.28125,-63.42502,-108.01729316083104,23372.791416208674,179329.62463037565,False,8,0.04328205068507562,0.34625640548060493
1166,3.870739,-73.642419,387.0,26.265,29.86972842634862,35774.1268449809,-102.2157,22030.55407279369,90049.5109246759,3351.7813738048803,48707.71353924962,24984.39673366053,290508.6192736747,19822.05029084304,34.0,-36.84375,-63.42502,-106.44669927323342,24245.19045703036,180119.437290114,False,8,0.07152542154553297,0.5722033723642638
1167,3.866308,-73.643008,392.0,26.24,29.31901077054557,35759.54690942686,-102.2157,22279.21532453444,90542.69160226092,3453.536462478845,48407.30059352399,24694.71007869002,290771.7472108835,19832.21952847896,34.0,-36.84375,-63.42502,-108.78695843406108,24309.919603064227,180217.48165218363,False,8,0.07152542154553297,0.5722033723642638
1168,3.8552,-73.6476,394.716,26.22642,28.307629559269994,35746.83924947124,-102.2157,22677.626899552863,91802.34184195248,4290.624688601674,47919.56502198377,23685.763708746654,291748.1800249204,19532.238778015584,34.0,-36.84375,-63.42502,-108.78695843406108,24187.52408797583,180142.83988706398,False,8,0.04328205068507562,0.34625640548060493
1169,3.866714,-73.647983,397.0,26.215,27.844111671145303,35797.79119250209,-102.2157,21820.205860640133,90535.16764509123,3995.737992236561,48832.36000527364,24228.708060869045,291255.624441664,19279.81669143815,34.0,-36.84375,-63.42502,-106.44669927323342,23766.058351643987,179680.7373833603,False,8,0.04328205068507562,0.34625640548060493
1170,3.8555,-73.640222,387.0,26.265,30.42863648881609,35695.55989113583,-102.2157,23275.462151318752,91716.27054150788,3539.887185463222,47349.7939177533,24440.45089585731,290990.374655256,20334.973429211303,34.0,-36.84375,-63.42502,-108.78695843406108,24954.173308862606,180904.27966549675,False,8,0.08656409915055902,0.6925127932044721
1171,3.868078,-73.637786,388.0,26.26,29.77336680369056,35730.322244161005,-102.2157,22618.41384472988,90311.78921537286,2853.4168931243853,48136.7434834816,25299.242033370163,290162.9023607615,20374.14736789429,34.0,-36.84375,-63.42502,-106.44669927323342,24817.690890032107,180701.76507117803,False,8,0.07152542154553297,0.5722033723642638
1172,3.850219,-73.6586,398.3736,26.208132,30.07025004625052,35810.64681810166,-102.2157,22163.215802842515,91668.00750662264,5630.801843975099,48446.33310496242,22346.023645806403,293088.34604050254,18420.05714624881,34.0,-44.28125,-63.42502,-108.01729316083104,23227.045226875514,179178.08155553238,False,8,0.07152542154553297,0.5722033723642638
